Date,Close,High,Low,Open,Volume,MA20,MA50,RSI,MACD,MACD_signal,MACD_hist
2011-06-21,9.756088256835938,9.771083323946195,9.453178931717597,9.497565900024908,493382400,9.980719184875488,10.14690586090088,42.885477011459244,-0.15406873026154422,-0.11556631160824722,-0.038502418653296996
2011-06-22,9.675410270690918,9.864054642527426,9.668511772588555,9.751887177619746,390583200,9.966353559494019,10.141993350982666,40.77601810491258,-0.1539053398949104,-0.12323411726557985,-0.030671222629330544
2011-06-23,9.933932304382324,9.947727697414027,9.54074998857722,9.565341602058266,559759200,9.95803098678589,10.141291561126708,49.37002563738985,-0.13140058019757817,-0.12486740985197951,-0.006533170345598652
2011-06-24,9.787577629089355,9.991516595931971,9.749788848667938,9.938132916151714,439807200,9.945059823989869,10.135425300598145,45.357303614832425,-0.12394622028489088,-0.1246831719385618,0.0007369516536709086
2011-06-27,9.958226203918455,10.01401002320259,9.814569415027233,9.824766603653403,339813600,9.937007236480714,10.135197410583496,50.41768523070823,-0.10308042554886931,-0.1203626226606233,0.01728219711175398
2011-06-28,10.054795265197754,10.097982549148115,10.00021192638408,10.006509788326811,294299600,9.918157720565796,10.139875926971435,53.06651459521481,-0.07785436010607327,-0.11186097014971329,0.034006610043640015
2011-06-29,10.018206596374512,10.08808531224874,9.953425272387824,10.078188443600467,352545200,9.900957775115966,10.141189479827881,51.93443776656436,-0.06012187375239009,-0.10151315087024865,0.04139127711785856
2011-06-30,10.067092895507812,10.080889892060297,9.98221910315628,10.038002118878548,322954800,9.885317468643189,10.139875869750977,53.365913679078446,-0.04164398880081066,-0.08953931845636105,0.04789532965555039
2011-07-01,10.294722557067873,10.301919769159918,10.02300317454747,10.075487484290926,435313200,9.885047435760498,10.140385665893554,59.425337246984064,-0.008533946519985847,-0.07333824406908601,0.06480429754910016
2011-07-05,10.479772567749023,10.491769262276174,10.27193504057446,10.286930107885969,355054000,9.902127504348755,10.139623928070069,63.569509540215165,0.032266046962575956,-0.05221738586275362,0.08448343282532958
2011-07-06,10.549647331237791,10.619827166897789,10.3981927237845,10.46537258609706,444626000,9.931698560714722,10.13887414932251,65.02225848237828,0.06943820479032325,-0.027886267732138238,0.09732447252246149
2011-07-07,10.71280002593994,10.736792607142425,10.616828099435612,10.63692295732582,399663600,9.969127321243286,10.142940902709961,68.20994371309214,0.11078540147160432,-0.00015193389138972585,0.11093733536299405
2011-07-08,10.788077354431152,10.796775355923891,10.562844683975092,10.597034452847954,489633200,10.011444711685181,10.148675136566162,69.58713913875104,0.147922446141747,0.02946294211523762,0.11845950402650937
2011-07-11,10.616827011108398,10.789876458437291,10.581437577060075,10.687006845562406,442674400,10.053581953048706,10.153023796081543,62.91020195866077,0.16167169938016457,0.055904693568223016,0.10576700581194155
2011-07-12,10.609333038330078,10.72719774323146,10.455478254690677,10.602734056380784,451609200,10.094294881820678,10.155195064544678,62.62701362723998,0.17000368401050991,0.0787244916566804,0.09127919235382952
2011-07-13,10.737397193908691,10.796779234639878,10.688210742606206,10.746693431603166,391638800,10.13265357017517,10.162237052917481,65.48622888222656,0.1848101723110922,0.09994162778756276,0.08486854452352945
2011-07-14,10.729896545410156,10.84506239425774,10.687009569731384,10.827067354978125,430533600,10.17916979789734,10.16797737121582,65.17174073801128,0.19370625617279202,0.11869455346460861,0.07501170270818341
2011-07-15,10.944330215454102,10.946729553584236,10.771882192009969,10.83186404356904,484467200,10.238791799545288,10.17718454360962,69.65793682890214,0.21557446357594579,0.13807053548687603,0.07750392808906975
2011-07-18,11.210655212402344,11.236146988019998,10.955131214695763,10.959629574899475,572653200,10.319078159332275,10.193409767150879,74.11718486588276,0.2514962843625952,0.16075568526201986,0.09074059910057533
2011-07-19,11.30212688446045,11.356110404920212,11.196258063686969,11.336616177899211,819145600,10.411345767974854,10.211518363952637,75.45162367655414,0.28407099204494557,0.185418746618605,0.09865224542634057
2011-07-20,11.603532791137695,11.88454925457034,11.576541038857028,11.88005089613928,941340400,10.503717994689941,10.235091304779052,79.24820455689235,0.33039898643648336,0.21441479458218066,0.1159841918543027
2011-07-21,11.615233421325684,11.698307723266202,11.51356344307137,11.605036231553782,526534400,10.600709152221679,10.257788562774659,79.38151641536038,0.36386400112933437,0.2443046358916114,0.11955936523772298
2011-07-22,11.795475006103516,11.847959321131514,11.629024543939757,11.646119425967765,516728800,10.69378628730774,10.285422248840332,81.36724796886834,0.40031467751051864,0.27550664421539284,0.1248080332951258
2011-07-25,11.951428413391112,11.99641439577066,11.685107521604396,11.70700027791632,589806000,10.801978826522827,10.316570987701416,82.90166104725931,0.4367516367664628,0.30775564272560685,0.12899599404085593
2011-07-26,12.098687171936035,12.13137775738902,11.986820821397076,11.99641737420166,476582400,10.909001874923707,10.35430570602417,84.22284960321504,0.4720690227709561,0.3406183187346767,0.1314507040362794
2011-07-27,11.774185180664062,12.075595295419008,11.760988817911697,12.014113442957424,659324400,10.994971370697021,10.38986909866333,71.1719446191575,0.4684734367439951,0.3661893423365404,0.10228409440745473
2011-07-28,11.751090049743652,11.906143683246505,11.64042337385136,11.74509250485334,594034000,11.081615543365478,10.423267154693603,70.33657313269943,0.45847530691447425,0.38464653525212716,0.07382877166234708
2011-07-29,11.71090316772461,11.850961752484,11.516561550440626,11.625729051821374,632584400,11.163806056976318,10.453624019622803,68.82283094445715,0.4422114333323961,0.39615951486818096,0.046051918464215136
2011-08-01,11.898947715759276,11.981422175325278,11.767586332887255,11.92983799827287,612836000,11.244017314910888,10.487345981597901,71.87319851825758,0.43943034038814943,0.40481367997217466,0.034616660415974776
2011-08-02,11.663818359375,11.93343804565642,11.647023788934662,11.925940512469522,639539600,11.303219604492188,10.519550380706788,63.506323851231286,0.4134869104736758,0.4065483260724749,0.006938584401200931
2011-08-03,11.773581504821776,11.80297259324302,11.463774606601891,11.725895064493631,732508000,11.364416313171386,10.554441871643066,65.52398277422492,0.3972047942461394,0.4046796197072078,-0.007474825461068368
2011-08-04,11.317721366882324,11.736096037510338,11.317121532213909,11.678813828795024,871407600,11.394662380218506,10.581541843414307,52.53347744397634,0.3435566888277304,0.3924550335313123,-0.0488983447035819
2011-08-05,11.205249786376951,11.501562385468194,10.873849676497883,11.409789320425151,1204590800,11.415521001815796,10.603639163970946,49.9046468032394,0.2886374295698282,0.37169151273901546,-0.08305408316918728
2011-08-08,10.593135833740234,11.02980497594049,10.587437005081016,10.84745927663664,1143833600,11.414336442947388,10.614561862945557,38.58729214770006,0.1934906013988016,0.3360513304709727,-0.1425607290721711
2011-08-09,11.21695327758789,11.234948320419694,10.646822750336163,10.83576669583271,1082583600,11.444717454910279,10.636515369415283,50.82631201754364,0.1665035594475377,0.3021417762662857,-0.135638216818748
2011-08-10,10.90744400024414,11.236145388145472,10.87175503895257,11.131176724326949,878656800,11.453219795227051,10.646028537750244,45.93492278360154,0.1187721903876735,0.26546785909056325,-0.14669566870288975
2011-08-11,11.20765495300293,11.260139287301268,10.938334782126992,11.112282838634416,741969200,11.477107715606689,10.662937526702882,50.87344984081078,0.10397074145386398,0.2331684355632234,-0.1291976941093594
2011-08-12,11.306324005126951,11.3857992865608,11.223548432126398,11.338713471791374,528976000,11.495207405090332,10.681466026306152,52.41201890886378,0.09906034839648292,0.2063468181298753,-0.10728646973339237
2011-08-15,11.498865127563477,11.545651421474249,11.339312341136624,11.385498800499215,460544000,11.509617900848388,10.705440864562988,55.350637478340936,0.10944368726787168,0.18696619195747458,-0.0775225046896029
2011-08-16,11.410993576049805,11.497668489842846,11.278433309341317,11.442184980778771,498750000,11.515061235427856,10.730897312164307,53.72024048703027,0.10932186390085619,0.1714373263461509,-0.0621154624452947
2011-08-17,11.409794807434082,11.532157885206924,11.336616574316048,11.46587815169577,442061200,11.505374336242676,10.75992868423462,53.69700281933557,0.10788495677044807,0.1587268524310103,-0.05084189566056224
2011-08-18,10.978219032287598,11.176161213222214,10.837860963156071,11.121876591581406,851435200,11.473523616790771,10.780208568572998,45.9848482606272,0.0711020194711729,0.14120188583904283,-0.07009986636786994
2011-08-19,10.677712440490724,11.006714956603542,10.676813088890755,10.86185768376134,775888400,11.417635488510133,10.794928226470947,41.51388887591779,0.01750116361505505,0.11646174139424528,-0.09896057777919023
2011-08-22,10.690008163452148,10.943133582809557,10.649520525505627,10.932036241267008,535315200,11.354564476013184,10.813246746063232,41.76338673735392,-0.02371239698885752,0.08842691371762472,-0.11213931070648224
2011-08-23,11.2046537399292,11.205853409095264,10.706802247873634,10.805772551532266,656835200,11.309862804412841,10.841438331604003,51.15559590924895,-0.01467764894544743,0.06780600118501029,-0.08248365013045772
2011-08-24,11.28203296661377,11.365407587129006,11.114682289190256,11.200756566271334,626267600,11.285255193710327,10.867674522399902,52.398654776072526,-0.0012591741451970506,0.053992966118968824,-0.055252140264165875
2011-08-25,11.208253860473633,11.260138355787518,10.94673156223145,10.949130900801848,871346000,11.258113384246826,10.89584815979004,51.06425018653296,0.0033827127343641905,0.043870915442047895,-0.040488202707683704
2011-08-26,11.503965377807615,11.510562757710783,11.12067906814067,11.13177560807006,641477200,11.247766494750977,10.93088966369629,55.91066387598646,0.030570492011552375,0.041210830755948794,-0.010640338744396419
2011-08-29,11.695609092712402,11.741496047145583,11.636527376485777,11.641925087974476,405269200,11.237599563598632,10.972703285217285,58.76110625737972,0.06681089471957158,0.04633084354867335,0.020480051170898225
2011-08-30,11.696207046508787,11.751690546436256,11.582840708223651,11.64402223649921,417922400,11.239218997955323,11.017491931915282,58.77006297966712,0.09449069492505835,0.05596281382395035,0.038527881101108
2011-08-31,11.541455268859863,11.75889013773154,11.452381819818653,11.713603820062849,522586400,11.227612686157226,11.053199272155762,55.41557202599724,0.10275545988984014,0.0653213430371283,0.037434116852711835
2011-09-01,11.427486419677734,11.616729814996038,11.418189384603211,11.571143991022224,343725200,11.233100938796998,11.088240795135498,53.01558324098837,0.09896816857547108,0.07205070814479686,0.026917460430674223
2011-09-02,11.218149185180664,11.336613707797598,11.151569150725106,11.238842276226736,438939200,11.233745908737182,11.113925132751465,48.83219083422908,0.07817380859919965,0.07327532823567742,0.004898480363522223
2011-09-06,11.388800621032717,11.4064945425533,10.991118242697995,11.017810485129475,509698000,11.273529148101806,11.145949592590332,52.14717022460891,0.07460428146525722,0.07354111888159338,0.001063162583663832
2011-09-07,11.514461517333984,11.564546503844072,11.456577880382016,11.563346834675666,350576800,11.288404560089111,11.177074298858642,54.48551493502995,0.08098168319955867,0.07502923174518644,0.005952451454372232
2011-09-08,11.520759582519531,11.654819811479635,11.46587591837125,11.468574773623974,416158400,11.31907033920288,11.206393585205078,54.60524363859959,0.08555776459366093,0.07713493831488134,0.008422826278779591
2011-09-09,11.32102108001709,11.576544246994816,11.247242215202318,11.51446335971461,564813200,11.32473864555359,11.23244987487793,50.10373517410132,0.0722344405336468,0.07615483875863444,-0.003920398224987631
2011-09-12,11.394797325134276,11.42298794890818,11.153668627275362,11.186659529419218,467832400,11.329162311553954,11.259003963470459,51.68796609286428,0.06685803878049335,0.07429547876300621,-0.007437439982512867
2011-09-13,11.535154342651367,11.58283918556485,11.40409250024902,11.460775661940124,440560400,11.33097677230835,11.283812599182129,54.638752061420185,0.07308041443074842,0.07405246589655465,-0.0009720514658062285
2011-09-14,11.675514221191406,11.762788162456644,11.569345888483287,11.60713467136905,534724400,11.34420280456543,11.307727432250976,57.438342228473246,0.08831946926042811,0.07690586656932934,0.01141360269109877
2011-09-15,11.7852783203125,11.806272527723063,11.693506044744836,11.739392182528666,417818800,11.36297698020935,11.33244005203247,59.541267110343085,0.10800852047555942,0.08312639735057535,0.02488212312498407
2011-09-16,12.01141357421875,12.01141357421875,11.847363199379998,11.862658582785317,698513200,11.414636707305908,11.358412322998047,63.538275572947924,0.1402428284859134,0.09454968357764296,0.04569314490827045
2011-09-19,12.34521198272705,12.393197947012474,11.8524603014031,11.906443009635671,823860800,11.498011684417724,11.389555015563964,68.48719639437371,0.19052721260880645,0.11374518938387565,0.0767820232249308
2011-09-20,12.399794578552246,12.682010699387227,12.332014882962136,12.453778080889792,775754000,11.58350100517273,11.425214366912842,69.22282178035078,0.23210672675828192,0.1374174968587569,0.09468922989952502
2011-09-21,12.36051082611084,12.643925911501595,12.356311983257603,12.585443230174008,605976000,11.641293859481811,11.460237922668457,67.99262402473872,0.25890443164635357,0.16171488381627624,0.09718954783007733
2011-09-22,12.050997734069824,12.290926710806309,11.897444117941076,12.02730547438581,968480800,11.679742097854614,11.48650993347168,59.0833648296923,0.2522588035565718,0.17982366776433537,0.07243513579223645
2011-09-23,12.125377655029297,12.19855586433047,11.991917278105038,12.004813319783125,546277200,11.725598287582397,11.514419555664062,60.425381470595276,0.2501108116703854,0.19388109654554536,0.05622971512484004
2011-09-26,12.0914888381958,12.115781738563518,11.735495419445948,11.992218216092514,812876400,11.754974460601806,11.537362728118897,59.46834341500013,0.24287426498457165,0.20367973023335062,0.03919453475122103
2011-09-27,11.974225044250488,12.273834839274134,11.938235766650578,12.258239939460983,632497600,11.76890525817871,11.55263412475586,56.15410653133279,0.22508243128369898,0.2079602704434203,0.017122160840278677
2011-09-28,11.906744003295898,12.108583126511023,11.891747338502038,12.002114494607794,429637600,11.779432106018067,11.564726467132568,54.27939179287784,0.20319481550135343,0.20700717945500693,-0.0038123639536535026
2011-09-29,11.713601112365724,12.062696811578846,11.582839583162729,12.05399961103778,651086800,11.788039398193359,11.566927833557129,49.214941817211084,0.16832337804210873,0.1992704191724273,-0.03094704113031857
2011-09-30,11.43618392944336,11.663216907441482,11.43198508749196,11.610131948908112,547640800,11.78847427368164,11.563346843719483,43.007897600486906,0.11695409047718819,0.18280715343337947,-0.06585306295619128
2011-10-03,11.23464584350586,11.475774583214832,11.19175966539367,11.407695348183944,669099200,11.7892991065979,11.552130260467528,39.1453285094071,0.05929757523926327,0.15810523779455624,-0.09880766255529297
2011-10-04,11.171663284301758,11.450579969779923,10.624027902511743,11.23374496485565,1233677200,11.778442239761352,11.536534957885742,37.99684839159907,0.008425086210484878,0.12816920747774196,-0.11974412126725709
2011-10-05,11.34411334991455,11.391198366185474,10.80577338252799,11.032506067267224,786469600,11.76992483139038,11.521443481445312,42.93370967408769,-0.017771588976403407,0.09898104818691289,-0.1167526371633163
2011-10-06,11.317721366882324,11.539954906022531,11.150671015541649,11.196557166404418,812582400,11.75977292060852,11.512314205169679,42.37759189923732,-0.04019886773820147,0.07114506500189002,-0.1113439327400915
2011-10-07,11.090685844421388,11.328814530868213,11.051397886622365,11.2700323525803,535458000,11.748256158828735,11.499106121063232,37.83719547434295,-0.07542308659133035,0.04183143468324595,-0.11725452127457629
2011-10-10,11.66081714630127,11.66081714630127,11.342912024444496,11.369304746137336,442514800,11.761557149887086,11.498104400634766,51.80243408708731,-0.056680327006167985,0.02212908234536316,-0.07880940935153115
2011-10-11,12.005111694335938,12.091786572431625,11.741491256681492,11.773581198982484,605687600,11.785055017471313,11.500227680206299,57.94654918700952,-0.013884806952278339,0.01492630448583486,-0.0288111114381132
2011-10-12,12.062100410461426,12.27383646069927,12.000618552929712,12.216554247055177,622286000,11.804384326934814,11.508193321228028,58.880923729884906,0.024348786478325835,0.016810800884333055,0.007537985593992779
2011-10-13,12.249244689941406,12.249244689941406,12.081894008478068,12.145774403265785,426185200,11.82758264541626,11.51770658493042,61.87652627633947,0.06895529038984272,0.027239698785434988,0.04171559160440773
2011-10-14,12.656221389770508,12.656221389770508,12.454380643735748,12.50116774414618,573367200,11.859823036193848,11.544476585388184,67.43296724770015,0.13558296847908125,0.048908352724164245,0.086674615754917
2011-10-17,12.595941543579102,12.797181691401928,12.47447701252942,12.648425881331272,686044800,11.87235951423645,11.572290420532227,65.90088265947041,0.18143038701829717,0.07541275958299083,0.10601762743530634
2011-10-18,12.663416862487791,12.74049439936774,12.475972973979196,12.649020833572482,881602400,11.885540628433228,11.613696041107177,66.80990888307606,0.22066579294323851,0.10446336625504038,0.11620242668819813
2011-10-19,11.955029487609863,12.248941213429818,11.930436270729787,12.03690490266576,1104059600,11.865266561508179,11.628457565307617,51.336935870318015,0.19238153927088497,0.1220470008582093,0.07033453841267567
2011-10-20,11.855761528015137,12.006916677349148,11.822772219393322,11.99641996994483,549270400,11.855504751205444,11.647423915863037,49.60326705822063,0.1601103176593952,0.1296596642184465,0.030450653440948716
2011-10-21,11.782578468322754,11.97062297632631,11.718997614347284,11.939432383826023,621244400,11.838364791870116,11.658922386169433,48.30805204605789,0.1271640131432008,0.12916053400339736,-0.0019965208601965545
2011-10-24,12.169466972351074,12.1913597357516,11.858460315135414,11.881853065580945,502138000,11.84226369857788,11.676185245513915,54.99800817840262,0.13076511946304947,0.12948145109532777,0.001283668367721702
2011-10-25,11.929537773132324,12.192859574709644,11.917842198898937,12.147272942821996,430427200,11.840029335021972,11.684798698425293,50.62252389470321,0.11295664704704045,0.1261764902856703,-0.013219843238629847
2011-10-26,12.014413833618164,12.0728965130818,11.79097982213846,12.049202643027147,456304800,11.845412826538086,11.69686710357666,52.07506195078321,0.1044876247992157,0.12183871718837938,-0.017351092389163686
2011-10-27,12.137072563171388,12.266334892260229,12.05309813801468,12.2231468094441,494664800,11.866586399078368,11.711412658691406,54.17311701740929,0.10644635075403386,0.11876024390151027,-0.012313893147476412
2011-10-28,12.144872665405272,12.186860286199597,12.07169444652446,12.086389993675386,322842800,11.902020835876465,11.73474573135376,54.310098562297924,0.1073901316574748,0.11648622145270318,-0.009096089795228385
2011-10-31,12.139774322509766,12.276233888201684,12.027907174058289,12.068995442878723,385501200,11.94727725982666,11.763986968994141,54.19606755879541,0.10649903655987458,0.11448878447413746,-0.007989747914262879
2011-11-01,11.891751289367676,11.981424583443331,11.7930812747822,11.91874385343955,531790000,11.983281660079957,11.78802183151245,48.82531587296965,0.0848019077107054,0.10855140912145105,-0.023749501410745652
2011-11-02,11.918740272521973,12.00961320880968,11.849760097021578,11.999116504136918,327350800,12.012013006210328,11.802303562164306,49.412787957363065,0.06898929649690544,0.10063898659654193,-0.03164969009963649
2011-11-03,12.08849048614502,12.098387357086226,11.857259442491728,11.968525963052294,441386400,12.050551462173463,11.818432712554932,53.062514879735886,0.06935562331075928,0.0943823139393854,-0.025026690628626114
2011-11-04,12.003615379333496,12.0995865132294,11.971225111633036,12.057299375007435,302229200,12.096197938919067,11.834339942932129,51.078203039809786,0.06208159023339199,0.08792216919818671,-0.02584057896479472
2011-11-07,11.988320350646973,11.996418518987142,11.880353315149712,11.993719663438648,270275600,12.112573099136352,11.844027042388916,50.71018262176336,0.05445496271079264,0.0812287279007079,-0.026773765189915255
2011-11-08,12.183260917663574,12.236345877313994,12.04320314772146,12.062697371053844,400442000,12.121480560302734,11.85378007888794,55.146004064934516,0.06340992982448768,0.07766496828546385,-0.014255038460976172
2011-11-09,11.854859352111816,12.02310935083066,11.823369237400868,11.905544173706929,558684000,12.111118507385253,11.856953125,47.40605136087253,0.04350603353251792,0.07083318133487466,-0.027327147802356747
2011-11-10,11.553150177001951,11.912742617839916,11.461077566219018,11.907344106334312,744752400,12.076313781738282,11.857187023162842,41.625705231915774,0.0033480491521817868,0.057336154898336086,-0.0539881057461543
2011-11-11,11.535154342651367,11.65751738311686,11.404392817936952,11.594835876138788,653786000,12.020260429382324,11.859340381622314,41.30221471413163,-0.029588478662683215,0.039951228186132226,-0.06953970684881544
2011-11-14,11.37440013885498,11.554046948692822,11.342609714582071,11.502161670382838,432905200,11.959183359146119,11.8624654006958,38.4292093607596,-0.06787995712631734,0.01838499112364231,-0.08626494824995964
2011-11-15,11.661417961120604,11.681511218720434,11.380101943708713,11.420589577475823,430810800,11.90908341407776,11.86791774749756,45.692805254589445,-0.07421083383730576,-0.00013417386854730137,-0.07407665996875845
2011-11-16,11.539655685424805,11.730698627560312,11.52615900461521,11.674015451210565,349210400,11.888314723968506,11.868421630859375,43.35603979290736,-0.08803844489045431,-0.017715028072928705,-0.0703234168175256
2011-11-17,11.31891918182373,11.533954669713369,11.261636181645825,11.51595963260905,479900400,11.861472606658936,11.864384822845459,39.42024284404242,-0.11547736614653381,-0.03726749568764973,-0.07820987045888408
2011-11-18,11.24484157562256,11.396296211033825,11.243042071790194,11.364206260627572,371938000,11.834585762023925,11.862861232757568,38.168024044329776,-0.14156843980598666,-0.05812768451131711,-0.08344075529466954
2011-11-21,11.06699562072754,11.147071537714728,10.974022859415856,11.108682123312166,447980400,11.779462194442749,11.856305198669434,35.27119520206206,-0.1745839903307349,-0.08141894567520067,-0.09316504465553424
2011-11-22,11.291930198669434,11.334517662755712,11.1248798336936,11.127279172563105,409021200,11.747581815719604,11.851440715789796,41.335682556289775,-0.18051781440654757,-0.10123871942147004,-0.07927909498507753
2011-11-23,11.006409645080566,11.27183036527767,11.003110155400512,11.23194177741744,428271200,11.697181606292725,11.838058624267578,36.64269164726379,-0.20588620718065087,-0.12216821697330621,-0.08371799020734466
2011-11-25,10.903843879699709,11.13117558857662,10.896345546729645,11.049300167287765,254760800,11.63552017211914,11.820429935455323,35.101012578069444,-0.23159733143939576,-0.14405403986652413,-0.08754329157287163
2011-11-28,11.280230522155762,11.298225559690296,11.10658281460734,11.167164505945786,346413200,11.592288064956666,11.805806274414062,44.353544190300724,-0.21907694356653984,-0.15905862060652726,-0.06001832296001258
2011-11-29,11.19266128540039,11.361511180631831,11.102688466426828,11.271837878639552,375855200,11.544932413101197,11.78275526046753,42.823830295510625,-0.21375649966297594,-0.169998196417817,-0.04375830324515895
2011-11-30,11.462573051452637,11.464972389124908,11.34560774247048,11.435281786701085,405938400,11.523473501205444,11.764010829925537,48.69708530520283,-0.1856206662681199,-0.1731226903878776,-0.012497975880242318
2011-12-01,11.63442325592041,11.666513199457356,11.419087481826784,11.472771466729595,387181200,11.509257650375366,11.749489078521728,52.072749479577205,-0.14775273870756145,-0.16804870005181435,0.020295961344252905
2011-12-02,11.687509536743164,11.805374231051378,11.65391960045392,11.691408061165738,379055600,11.489208602905274,11.742219314575195,53.09937661819804,-0.11216553957074993,-0.15687206795560146,0.044706528384851535
2011-12-05,11.786776542663574,11.888746797199722,11.708200632462608,11.801172569425496,357210000,11.478366661071778,11.735447292327882,55.0388119793413,-0.07508685556312145,-0.14051502547710545,0.06542816991398401
2011-12-06,11.724997520446776,11.835365479139227,11.6779125090302,11.771783815850522,283598000,11.465200519561767,11.7281174659729,53.55453903583343,-0.05010915498682422,-0.1224338513790492,0.07232469639222498
2011-12-07,11.669217109680176,11.72470061825958,11.599337568274697,11.69440936627841,304746400,11.439498329162598,11.722017307281494,52.186101631175106,-0.0344184063345061,-0.10483076237014058,0.07041235603563448
2011-12-08,11.716300010681152,11.861456768755891,11.703403968247454,11.739993075041893,376356400,11.432570362091065,11.718208427429198,53.271469508389444,-0.01797695125543619,-0.0874600001471997,0.06948304889176352
2011-12-09,11.805075645446776,11.817672173721204,11.727399056539564,11.781983211548049,296993200,11.445166635513306,11.72003791809082,55.33043826745515,0.0021912132038313104,-0.0695297574769935,0.07172097068082481
2011-12-12,11.751688957214355,11.813470311742554,11.680010733423607,11.746890281002898,301067200,11.455993366241454,11.72634801864624,53.79534004626666,0.013708743411738666,-0.05288205729924707,0.06659080071098573
2011-12-13,11.66081714630127,11.858459037893027,11.60953249064627,11.786479688668884,338928800,11.470314216613769,11.734871444702149,51.19186228437791,0.01532719106974767,-0.03924020762544812,0.05456739869519579
2011-12-14,11.40229606628418,11.617932232742868,11.327018814785191,11.597537853276789,406887600,11.457358121871948,11.739484100341796,44.5816313294254,-0.004202227445366802,-0.03223261158943186,0.028030384144065057
2011-12-15,11.364809036254885,11.50876617670856,11.34591464154915,11.496469964428991,256200000,11.448615789413452,11.739898014068604,43.700437901471815,-0.022445583635381183,-0.030275205998621723,0.00782962236324054
2011-12-16,11.427186965942385,11.521059077725283,11.383700159176042,11.40739322520028,421478400,11.454029178619384,11.742087326049806,45.62635824484391,-0.03150700410963303,-0.030521565620823983,-0.000985438488809047
2011-12-19,11.46287727355957,11.542053842019524,11.410991979147097,11.470675123650548,235530400,11.464930963516235,11.74953115463257,46.74880735682982,-0.0354002633708852,-0.03149730517083622,-0.0039029582000489754
2011-12-20,11.874954223632812,11.879453383790509,11.614332082728769,11.629327147661602,337215200,11.505328893661499,11.7538138961792,57.62547378094751,-0.00517488058259552,-0.026232820253188082,0.021057939670592562
2011-12-21,11.889947891235352,11.915440457924948,11.756787030268,11.897145104631914,262948000,11.535229778289795,11.751510620117188,57.9619260947705,0.019761023924473875,-0.01703405141765569,0.036795075342129564
2011-12-22,11.95292854309082,11.97032374363977,11.87945081875188,11.906441769633572,202358800,11.582555723190307,11.749327182769775,59.419465752461775,0.044096601974898064,-0.004807920739144938,0.048904522714043004
2011-12-23,12.09628963470459,12.104087485707849,11.98112377627556,11.98712212320114,269399200,11.642178010940551,11.74626808166504,62.598366526015845,0.07409662511208737,0.010972988431101524,0.06312363668098585
2011-12-27,12.192258834838867,12.269036061523751,12.086989865233695,12.089390004467807,265076000,11.687779426574707,11.736988830566407,64.59765952645353,0.10441217344837739,0.029660825434556698,0.07475134801382069
2011-12-28,12.075593948364258,12.243843150027969,12.036605499974309,12.20305599867434,228662000,11.7319260597229,11.72658187866211,60.37272825301604,0.11766718848369706,0.047262098044384776,0.07040509043931228
2011-12-29,12.149972915649414,12.165868935528056,12.011715422786873,12.09838873345268,215978000,11.76629605293274,11.716312999725341,62.07572874912539,0.13264460006421785,0.0643385984483514,0.06830600161586646
2011-12-30,12.146371841430664,12.184760452092906,12.10108553381142,12.101684567519056,179662000,11.791893482208252,11.720139846801757,61.93694551722588,0.14258015478291064,0.07998690971526325,0.0625932450676474
2012-01-03,12.333218574523926,12.371307676590316,12.2663390092779,12.278335702975562,302220800,11.82417893409729,11.729688987731933,66.16395207359625,0.16364472872912117,0.09671847351803484,0.06692625521108633
2012-01-04,12.39950180053711,12.436691561483752,12.274739354300069,12.296332608195677,260022000,11.854815196990966,11.74202745437622,67.54105529086935,0.18357096590479216,0.1140889719953863,0.06948199390940586
2012-01-05,12.537158966064451,12.552753868770171,12.376406455906098,12.44478681679183,271269600,11.89542326927185,11.749381294250488,70.2491629160161,0.20807191175794415,0.13288555994789786,0.07518635181004629
2012-01-06,12.668216705322266,12.678713410282658,12.572845407517791,12.589340458411913,318292800,11.945373249053954,11.764154872894288,72.59356750839797,0.23535136805937995,0.15337872157019428,0.08197264648918567
2012-01-09,12.64812183380127,12.828668030563978,12.636724977259822,12.76118864526552,394024400,11.991964340209961,11.776829032897949,71.66112038686488,0.2524390848914848,0.17319079423445238,0.07924829065703243
2012-01-10,12.693408012390137,12.776183578418514,12.641223207499063,12.773483922525696,258196400,12.036380958557128,11.787955741882325,72.51784641180834,0.26656267118707255,0.1918651696249764,0.07469750156209615
2012-01-11,12.672717094421388,12.681714614763308,12.575546277270773,12.676615619479197,215084800,12.08243236541748,11.798512630462646,71.45495137556009,0.27293985022813594,0.2080801057456083,0.06485974448252763
2012-01-12,12.637927055358888,12.683213371608757,12.55875048072566,12.664619297712427,212587200,12.131287860870362,11.808475685119628,69.6075483139769,0.272050516158707,0.22087418782822804,0.05117632833047897
2012-01-13,12.590540885925291,12.609735595290228,12.556051593806204,12.587242996524225,226021600,12.190700101852418,11.822451477050782,67.06422478106293,0.2644733603813041,0.22959402233884324,0.03487933804246085
2012-01-17,12.73719310760498,12.775882029419638,12.685008311014489,12.72219724627235,242897200,12.259319305419922,11.838820533752441,70.63965387956316,0.2672216536198242,0.23711954859503942,0.030102105024784775
2012-01-18,12.86945915222168,12.880255376022763,12.78518437861174,12.804978122953225,276791200,12.331432914733886,11.854439907073974,73.44012273472713,0.2768807512704825,0.24507178913012803,0.031808962140354474
